name,price,url,city,params,year,mileage,engine_volume,horse_power,date
"BMW 7-Series, 2003",900000,https://auto.drom.ru/moscow/bmw/7-series/822108132.html,Москва,"4.4 л (333 л.с.) | , | бензин | , | АКПП | , | задний | , | 136 000 км | 4.4 л (333 л.с.), | бензин, | АКПП, | задний, | 136 000 км",,136000.0,4.4,4.0,сегодня
"Toyota Camry, 2024",4500000,https://auto.drom.ru/moscow/toyota/camry/848082484.html,Москва,"2.0 л (173 л.с.) | , | бензин | , | вариатор | , | передний | 2.0 л (173 л.с.), | бензин, | вариатор, | передний",,,2.0,0.0,сегодня
"Mercedes-Benz S-Class, 2017",6600000,https://auto.drom.ru/moscow/mercedes-benz/s-class/890462306.html,Москва,"4.0 л (612 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 99 000 км | 4.0 л (612 л.с.), | бензин, | АКПП, | 4WD, | 99 000 км",,99000.0,4.0,0.0,сегодня
"Mercedes-Benz V-Class, 2015",3300000,https://auto.drom.ru/moscow/mercedes-benz/v-class/843173305.html,Москва,"2.1 л (190 л.с.) | , | дизель | , | АКПП | , | задний | , | 168 000 км | 2.1 л (190 л.с.), | дизель, | АКПП, | задний, | 168 000 км",,168000.0,2.1,1.0,сегодня
"Mercedes-Benz S-Class, 2017",2995000,https://auto.drom.ru/moscow/mercedes-benz/s-class/904271591.html,Москва,"3.0 л (367 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 169 000 км | 3.0 л (367 л.с.), | бензин, | АКПП, | 4WD, | 169 000 км",,169000.0,3.0,0.0,сегодня
"Skoda Karoq, 2020",1949000,https://auto.drom.ru/moscow/skoda/karoq/293178494.html,Москва,"1.4 л (150 л.с.) | , | бензин | , | АКПП | , | передний | , | 152 000 км | 1.4 л (150 л.с.), | бензин, | АКПП, | передний, | 152 000 км",,152000.0,1.4,4.0,сегодня
"Volkswagen Tiguan, 2019",2050000,https://auto.drom.ru/moscow/volkswagen/tiguan/383043116.html,Москва,"2.0 л (184 л.с.) | , | бензин | , | автомат | , | передний | , | 107 000 км | 2.0 л (184 л.с.), | бензин, | автомат, | передний, | 107 000 км",,107000.0,2.0,0.0,сегодня
"SsangYong Rexton Sports, 2021",3850000,https://auto.drom.ru/moscow/ssang_yong/rexton_sports/544997966.html,Москва,"2.2 л (181 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 50 000 км | 2.2 л (181 л.с.), | дизель, | АКПП, | 4WD, | 50 000 км",,50000.0,2.2,2.0,сегодня
"Mercedes-Benz GLC Coupe, 2025",9250000,https://auto.drom.ru/moscow/mercedes-benz/glc_coupe/749196824.html,Москва,"2.0 л (258 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 1 км | 2.0 л (258 л.с.), | бензин, | АКПП, | 4WD, | 1 км",,1.0,2.0,0.0,сегодня
"Mazda CX-5, 2021",3750000,https://auto.drom.ru/moscow/mazda/cx-5/652883135.html,Москва,"2.5 л (250 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 22 190 км | 2.5 л (250 л.с.), | бензин, | АКПП, | 4WD, | 22 190 км",,22190.0,2.5,5.0,сегодня
"Mercedes-Benz CLA-Class, 2014",1750000,https://auto.drom.ru/moscow/mercedes-benz/cla-class/168488737.html,Москва,"1.6 л (156 л.с.) | , | бензин | , | робот | , | передний | , | 124 845 км | 1.6 л (156 л.с.), | бензин, | робот, | передний, | 124 845 км",,124845.0,1.6,6.0,сегодня
"Livan S6 Pro, 2024",1699000,https://auto.drom.ru/moscow/livan/s6_pro/153661323.html,Москва,"1.5 л (147 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (147 л.с.), | бензин, | робот, | передний",,,1.5,5.0,сегодня
"Livan X6 Pro, 2024",1799000,https://auto.drom.ru/moscow/livan/x6_pro/870410090.html,Москва,"1.5 л (147 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (147 л.с.), | бензин, | робот, | передний",,,1.5,5.0,сегодня
"Livan X3 Pro, 2024",1399000,https://auto.drom.ru/moscow/livan/x3_pro/679704855.html,Москва,"1.5 л (103 л.с.) | , | бензин | , | вариатор | , | передний | 1.5 л (103 л.с.), | бензин, | вариатор, | передний",,,1.5,5.0,сегодня
"Livan X3 Pro, 2024",1399000,https://auto.drom.ru/moscow/livan/x3_pro/387697823.html,Москва,"1.5 л (103 л.с.) | , | бензин | , | вариатор | , | передний | 1.5 л (103 л.с.), | бензин, | вариатор, | передний",,,1.5,5.0,сегодня
"Toyota Celica, 1996",2500000,https://auto.drom.ru/moscow/toyota/celica/908497685.html,Москва,"2.0 л (255 л.с.) | , | бензин | , | механика | , | 4WD | , | 300 000 км | 2.0 л (255 л.с.), | бензин, | механика, | 4WD, | 300 000 км",,300000.0,2.0,0.0,сегодня
"Hyundai H1, 2010",1150000,https://auto.drom.ru/moscow/hyundai/h1/526443526.html,Москва,"2.5 л (116 л.с.) | , | дизель | , | механика | , | задний | , | 291 470 км | 2.5 л (116 л.с.), | дизель, | механика, | задний, | 291 470 км",,291470.0,2.5,5.0,сегодня
"BMW 3-Series Gran Turismo, 2019",2600000,https://auto.drom.ru/moscow/bmw/3-series_gran_turismo/376638147.html,Москва,"2.0 л (190 л.с.) | , | дизель | , | автомат | , | 4WD | , | 103 000 км | 2.0 л (190 л.с.), | дизель, | автомат, | 4WD, | 103 000 км",,103000.0,2.0,0.0,сегодня
"BMW i7, 2023",10000000,https://auto.drom.ru/moscow/bmw/i7/507707414.html,Москва,"544 л.с. | , | электро | , | АКПП | , | 4WD | , | 48 500 км | 544 л.с., | электро, | АКПП, | 4WD, | 48 500 км",,48500.0,544.0,544.0,сегодня
"Kia K8, 2021",4120000,https://auto.drom.ru/moscow/kia/k8/106899966.html,Москва,"2.5 л (198 л.с.) | , | бензин | , | АКПП | , | передний | , | 39 529 км | 2.5 л (198 л.с.), | бензин, | АКПП, | передний, | 39 529 км",,39529.0,2.5,5.0,сегодня
"BMW 5-Series, 2018",3100000,https://auto.drom.ru/moscow/bmw/5-series/453872986.html,Москва,"2.0 л (190 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 154 000 км | 2.0 л (190 л.с.), | дизель, | АКПП, | 4WD, | 154 000 км",,154000.0,2.0,0.0,сегодня
"Volvo S60, 2006",700000,https://auto.drom.ru/moscow/volvo/s60/779170330.html,Москва,"2.5 л (210 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 223 000 км | 2.5 л (210 л.с.), | бензин, | АКПП, | 4WD, | 223 000 км",,223000.0,2.5,5.0,сегодня
"BMW 5-Series, 2020",6000000,https://auto.drom.ru/moscow/bmw/5-series/825422444.html,Москва,"3.0 л (340 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 86 000 км | 3.0 л (340 л.с.), | бензин, | АКПП, | 4WD, | 86 000 км",,86000.0,3.0,0.0,сегодня
"Honda Pilot, 2008",900000,https://auto.drom.ru/moscow/honda/pilot/787945581.html,Москва,"3.5 л (257 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 380 000 км | 3.5 л (257 л.с.), | бензин, | АКПП, | 4WD, | 380 000 км",,380000.0,3.5,5.0,сегодня
"Honda Stepwgn, 2017",2240000,https://auto.drom.ru/moscow/honda/stepwgn/281915369.html,Москва,"1.5 л (150 л.с.) | , | бензин | , | вариатор | , | передний | , | 148 000 км | 1.5 л (150 л.с.), | бензин, | вариатор, | передний, | 148 000 км",,148000.0,1.5,5.0,сегодня
"SsangYong Actyon, 2012",849990,https://auto.drom.ru/moscow/ssang_yong/actyon/800140455.html,Москва,"2.0 л (149 л.с.) | , | бензин | , | механика | , | передний | , | 102 000 км | 2.0 л (149 л.с.), | бензин, | механика, | передний, | 102 000 км",,102000.0,2.0,0.0,сегодня
"Infiniti FX37, 2012",1800000,https://auto.drom.ru/moscow/infiniti/fx37/704850701.html,Москва,"3.7 л (333 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 307 000 км | 3.7 л (333 л.с.), | бензин, | АКПП, | 4WD, | 307 000 км",,307000.0,3.7,7.0,сегодня
"Hyundai Palisade, 2023",5900000,https://auto.drom.ru/moscow/hyundai/palisade/186433669.html,Москва,"2.2 л (202 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 65 000 км | 2.2 л (202 л.с.), | дизель, | АКПП, | 4WD, | 65 000 км",,65000.0,2.2,2.0,сегодня
"Land Rover Range Rover, 2013",2650000,https://auto.drom.ru/moscow/land_rover/range_rover/869768876.html,Москва,"3.0 л (249 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 233 182 км | 3.0 л (249 л.с.), | дизель, | АКПП, | 4WD, | 233 182 км",,233182.0,3.0,0.0,сегодня
"Renault Sandero, 2018",790000,https://auto.drom.ru/moscow/renault/sandero/750064933.html,Москва,"1.6 л (82 л.с.) | , | бензин | , | механика | , | передний | , | 86 000 км | 1.6 л (82 л.с.), | бензин, | механика, | передний, | 86 000 км",,86000.0,1.6,6.0,сегодня
"Ford Mondeo, 2008",1450000,https://auto.drom.ru/moscow/ford/mondeo/255091475.html,Москва,"2.3 л (160 л.с.) | , | бензин | , | автомат | , | передний | , | 220 000 км | 2.3 л (160 л.с.), | бензин, | автомат, | передний, | 220 000 км",,220000.0,2.3,3.0,сегодня
"BMW X5, 2021",6790000,https://auto.drom.ru/moscow/bmw/x5/505634873.html,Москва,"3.0 л (340 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 56 000 км | 3.0 л (340 л.с.), | бензин, | АКПП, | 4WD, | 56 000 км",,56000.0,3.0,0.0,сегодня
"BMW 5-Series, 2020",4250000,https://auto.drom.ru/moscow/bmw/5-series/180762588.html,Москва,"2.0 л (184 л.с.) | , | бензин | , | АКПП | , | задний | , | 118 000 км | 2.0 л (184 л.с.), | бензин, | АКПП, | задний, | 118 000 км",,118000.0,2.0,0.0,сегодня
"BMW X3, 2023",6488000,https://auto.drom.ru/moscow/bmw/x3/766338211.html,Москва,"2.0 л (190 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 55 500 км | 2.0 л (190 л.с.), | дизель, | АКПП, | 4WD, | 55 500 км",,55500.0,2.0,0.0,сегодня
"RAM 1500, 2023",15000000,https://auto.drom.ru/moscow/ram/1500/553074398.html,Москва,"6.2 л (702 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 26 000 км | 6.2 л (702 л.с.), | бензин, | АКПП, | 4WD, | 26 000 км",,26000.0,6.2,2.0,сегодня
"Mercedes-Benz E-Class, 2021",5550000,https://auto.drom.ru/moscow/mercedes-benz/e-class/482325880.html,Москва,"2.0 л (197 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 46 500 км | 2.0 л (197 л.с.), | бензин, | АКПП, | 4WD, | 46 500 км",,46500.0,2.0,0.0,сегодня
"EXEED VX, 2023",3650000,https://auto.drom.ru/moscow/cheryexeed/vx/424420020.html,Москва,"2.0 л (261 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 49 750 км | 2.0 л (261 л.с.), | бензин, | АКПП, | 4WD, | 49 750 км",,49750.0,2.0,0.0,сегодня
"Lexus LX600, 2025",19500000,https://auto.drom.ru/moscow/lexus/lx600/128214880.html,Москва,"3.4 л (415 л.с.) | , | бензин | , | АКПП | , | 4WD | 3.4 л (415 л.с.), | бензин, | АКПП, | 4WD",,,3.4,4.0,сегодня
"BMW 5-Series, 2016",2500000,https://auto.drom.ru/moscow/bmw/5-series/301065630.html,Москва,"2.0 л (184 л.с.) | , | бензин | , | АКПП | , | задний | , | 174 000 км | 2.0 л (184 л.с.), | бензин, | АКПП, | задний, | 174 000 км",,174000.0,2.0,0.0,28 минут назад
"Volkswagen Passat, 2002",560000,https://auto.drom.ru/moscow/volkswagen/passat/302744250.html,Москва,"1.8 л (150 л.с.) | , | бензин | , | механика | , | передний | , | 435 000 км | 1.8 л (150 л.с.), | бензин, | механика, | передний, | 435 000 км",,435000.0,1.8,8.0,1 час назад
"BMW 4-Series, 2017",1349000,https://auto.drom.ru/moscow/bmw/4-series/387241373.html,Москва,"2.0 л (252 л.с.) | , | бензин | , | АКПП | , | задний | , | 179 000 км | 2.0 л (252 л.с.), | бензин, | АКПП, | задний, | 179 000 км",,179000.0,2.0,0.0,1 час назад
"Tenet T7, 2025",2951883,https://auto.drom.ru/moscow/tenet/t7/473330283.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | передний | 1.6 л (150 л.с.), | бензин, | робот, | передний",,,1.6,6.0,1 час назад
"Nissan X-Trail, 2017",2024000,https://auto.drom.ru/moscow/nissan/x-trail/805818919.html,Москва,"2.5 л (171 л.с.) | , | бензин | , | вариатор | , | 4WD | , | 82 975 км | 2.5 л (171 л.с.), | бензин, | вариатор, | 4WD, | 82 975 км",,82975.0,2.5,5.0,2 часа назад
"Skoda Fabia, 2014",539000,https://auto.drom.ru/moscow/skoda/fabia/117037732.html,Москва,"1.4 л (86 л.с.) | , | бензин | , | механика | , | передний | , | 256 796 км | 1.4 л (86 л.с.), | бензин, | механика, | передний, | 256 796 км",,256796.0,1.4,4.0,2 часа назад
"BMW X6, 2017",3999999,https://auto.drom.ru/moscow/bmw/x6/420666092.html,Москва,"3.0 л (306 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 105 000 км | 3.0 л (306 л.с.), | бензин, | АКПП, | 4WD, | 105 000 км",,105000.0,3.0,0.0,2 часа назад
"BMW 3-Series Gran Turismo, 2016",1850000,https://auto.drom.ru/moscow/bmw/3-series_gran_turismo/101419165.html,Москва,"2.0 л (184 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 278 000 км | 2.0 л (184 л.с.), | бензин, | АКПП, | 4WD, | 278 000 км",,278000.0,2.0,0.0,2 часа назад
"BMW X5, 2010",1780000,https://auto.drom.ru/moscow/bmw/x5/246613689.html,Москва,"3.0 л (306 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 365 748 км | 3.0 л (306 л.с.), | дизель, | АКПП, | 4WD, | 365 748 км",,365748.0,3.0,0.0,2 часа назад
"Toyota Regius Ace, 2015",3549000,https://auto.drom.ru/moscow/toyota/regius_ace/605832370.html,Москва,"3.0 л (144 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 164 000 км | 3.0 л (144 л.с.), | дизель, | АКПП, | 4WD, | 164 000 км",,164000.0,3.0,0.0,2 часа назад
"Audi A5, 2025",6600000,https://auto.drom.ru/moscow/audi/a5/266247376.html,Москва,"2.0 л | , | бензин | , | автомат | , | 4WD | 2.0 л, | бензин, | автомат, | 4WD",,,2.0,0.0,2 часа назад
"Solaris HS, 2024",1950000,https://auto.drom.ru/moscow/solaris-agr/hs/848426142.html,Москва,"1.6 л (123 л.с.) | , | бензин | , | АКПП | , | передний | , | 45 000 км | 1.6 л (123 л.с.), | бензин, | АКПП, | передний, | 45 000 км",,45000.0,1.6,6.0,2 часа назад
"Zeekr 007, 2024",4550000,https://auto.drom.ru/moscow/zeekr/007/699899753.html,Москва,"646 л.с. | , | электро | , | АКПП | , | 4WD | , | 25 665 км | 646 л.с., | электро, | АКПП, | 4WD, | 25 665 км",,25665.0,646.0,646.0,2 часа назад
"EXEED TXL, 2024",4200000,https://auto.drom.ru/moscow/cheryexeed/txl/346575381.html,Москва,"2.0 л (197 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (197 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,2 часа назад
"EXEED TXL, 2024",3800000,https://auto.drom.ru/moscow/cheryexeed/txl/262225210.html,Москва,"1.6 л (194 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (194 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,2 часа назад
"EXEED TXL, 2024",3800000,https://auto.drom.ru/moscow/cheryexeed/txl/377266497.html,Москва,"1.6 л (194 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (194 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,2 часа назад
"EXEED TXL, 2024",4200000,https://auto.drom.ru/moscow/cheryexeed/txl/949861771.html,Москва,"2.0 л (197 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (197 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,2 часа назад
"EXEED TXL, 2024",4200000,https://auto.drom.ru/moscow/cheryexeed/txl/164497514.html,Москва,"2.0 л (197 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (197 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,2 часа назад
"EXEED TXL, 2024",3800000,https://auto.drom.ru/moscow/cheryexeed/txl/665271759.html,Москва,"1.6 л (194 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (194 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,2 часа назад
"EXEED TXL, 2024",3800000,https://auto.drom.ru/moscow/cheryexeed/txl/341794083.html,Москва,"1.6 л (194 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (194 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,2 часа назад
"EXEED TXL, 2024",4200000,https://auto.drom.ru/moscow/cheryexeed/txl/627518683.html,Москва,"2.0 л (197 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (197 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,2 часа назад
